Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Tender Stage,Department,is_flood_tender,positive_keywords_dict,negative_keywords_dict,Season,Scheme,Response Type,Flood Response - Subhead,tender_district_externalReference,tender_district_title_description,tender_district_location,BTC_flag,DISTRICT_FINALISED,tender_villages,tender_block,tender_subdistrict,tender_revenueci,tender_revenueci_location,HQ_flag,REVENUE_CIRCLE_FINALISED
2022_DoWR_28150_2,MORIGAON/2022-23/RIDF/III,Protection of B/dyke at downstream of Muwamari butting point from the erosion of river Brahmaputra including construction of retirement. PACKAGE 2 RETENDER,Protection of B/dyke at downstream of Muwamari butting point from the erosion of river Brahmaputra including construction of retirement.,Works,Open Tender,Civil Works,No,No,NA ,27-Jan-2023 06:30 PM,NA ,180,No ,No,Online,02-Feb-2023 03:00 PM,Department of Water Resources||Chief Engineer - DoWR,Marigaon,782105,2,"12,61,50,406",Bhartia Infra Projects Ltd,113535365,Rejected-AOC,30-Mar-2023,AOC,Department of Water Resources||Chief Engineer - DoWR,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 2, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 2, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,RIDF,Immediate Measures,{'package': 1},MORIGAON,,MORIGAON,False,MORIGAON,'MORIGAON',MAYANG,Mayong,Mayong,Marigaon,True,Marigaon
2022_DoWR_28301_1,BARPETA/2022-23/SOPDG/II,Closing of breach at Medhikuchi alongwith recoupment of Pahumara R/B embkt. From Katahlmurighat to BB PWD Road including A/E and bank protection measures at different reaches. PACKAGE 2,Closing of breach at Medhikuchi alongwith recoupment of Pahumara R/B embkt. From Katahlmurighat to BB PWD Road including A/E and bank protection measures at different reaches,Works,Open Tender,Civil Works,No,No,NA ,19-Dec-2022 12:00 PM,NA ,180,No ,No,Online,07-Jan-2023 03:00 PM,Department of Water Resources||Chief Engineer - DoWR,Barpeta,781301,2,"16,76,14,857",Maniraj Brahma,150853372,Rejected-AOC,30-Mar-2023,AOC,Department of Water Resources||Chief Engineer - DoWR,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 2, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 2, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 2, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Post-Monsoon,,Immediate Measures,{'package': 1},BARPETA,,BARPETA,False,BARPETA,,BARPETA,Barpeta,Barpeta,Barpeta,True,Barpeta
2022_DoWR_28296_1,MANGALDOI/2022-23/SOPDG/II,"Permanent restoration of breach at Hatimara (Ch.7700m), Kalitapara (Ch.10500m), Chengeliajhar (16800m), Kacharidol (Ch. 20900m) and R/S of Nonoi R/B embkt. From Ch. 0 to Ch. 34725m including A/E measures at different reaches. PACKAGE 1","Permanent restoration of breach at Hatimara (Ch.7700m), Kalitapara (Ch.10500m), Chengeliajhar (16800m), Kacharidol (Ch. 20900m) and R/S of Nonoi R/B embkt. From Ch. 0 to Ch. 34725m including A/E measures at different reaches",Works,Open Tender,Civil Works,No,No,NA ,19-Dec-2022 12:00 PM,NA ,180,No ,No,Online,07-Jan-2023 03:00 PM,Department of Water Resources||Chief Engineer - DoWR,MANGALDOI,784125,2,"16,01,92,379",ANUPAM NIRMAN PVT. LTD.,144173142,Rejected-AOC,01-Apr-2023,AOC,Department of Water Resources||Chief Engineer - DoWR,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 2, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 2, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 2, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Post-Monsoon,,Immediate Measures,{'package': 1},DARRANG,,DARRANG,False,DARRANG,"'KALITAPARA', 'Kalitapara', 'CHENGELIAJHAR'",GORESWAR,Mangaldoi (Pt),Mangaldoi (Pt),Mangaldoi (Pt),True,Mangaldoi (Pt)
2022_DoWR_28294_1,MANGALDOI/2022-23/SOPDG/I,Permanent restoration of breach at Bor Athiabari (Ch.1200M) and R/S of Saktola L/B embkt. From Ch. 0.00m to ch. 9600m along with A/E measures and construction of sluice gate at Bor Thekerabari PACKAGE 1,Permanent restoration of breach at Bor Athiabari (Ch.1200M) and R/S of Saktola L/B embkt. From Ch. 0.00m to ch. 9600m along with A/E measures and construction of sluice gate at Bor Thekerabari,Works,Open Tender,Civil Works,No,No,NA ,19-Dec-2022 12:00 PM,NA ,180,No ,No,Online,07-Jan-2023 03:00 PM,Department of Water Resources||Chief Engineer - DoWR,MANGALDOI,784125,2,"14,72,40,299",ANUPAM NIRMAN PVT. LTD.,132516269,Rejected-AOC,30-Mar-2023,AOC,Department of Water Resources||Chief Engineer - DoWR,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 2, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 2, 'Culvert': 0, 'Sluice': 2, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 2, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Post-Monsoon,,Immediate Measures,{'package': 1},DARRANG,,DARRANG,False,DARRANG,,,Mangaldoi (Pt),Mangaldoi (Pt),Mangaldoi (Pt),True,Mangaldoi (Pt)
2023_BoTC_29666_1,CRD/11 of 2022-23,"Construction of road with earth filling and sand gravelling from Narengdwi Manas road to No.5 Patabari Hakla connection road via Jwitunpara L.P. School with 8 Nos. RCC Culvert under Chirang Forest Division, Package No.CRD/ 2022-23/17","Construction of road with earth filling and sand gravelling from Narengdwi Manas road to No.5 Patabari Hakla connection road via Jwitunpara L.P. School with 8 Nos. RCC Culvert under Chirang Forest Division, Package No.CRD/ 2022-23/17",Works,Open Tender,Civil Works,No,No,NA ,02-Mar-2023 04:30 PM,NA ,180,No ,No,Online,08-Mar-2023 02:30 PM,Bodoland Territorial Council||Forests-BTC,Chirang,783385,2,"47,20,995",CHANI RAM BASUMATARY,4720570,Accepted-AOC,06-Apr-2023,AOC,Bodoland Territorial Council||Forests-BTC,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 2, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,,Immediate Measures,{'package': 2},,CHIRANG,CHIRANG,True,CHIRANG,'Patabari',SIDLI-CHIRANG,Srijangram,Bengtal,,False,Bengtal
2022_DoWR_28288_1,TAMULPUR/2022-23/SOPDG/II,Restoration of Suklai L/B embankment along with R/S and breach closing at Natkuchi (Bunbari),Restoration of Suklai L/B embankment along with R/S and breach closing at Natkuchi (Bunbari),Works,Open Tender,Civil Works,No,No,NA ,17-Dec-2022 06:30 PM,NA ,180,No ,No,Online,07-Jan-2023 03:00 PM,Department of Water Resources||Chief Engineer - DoWR,Tamulpur,781368,2,"4,06,77,873",SRI HARESWAR BARO,36610086,Rejected-AOC,01-Apr-2023,AOC,Department of Water Resources||Chief Engineer - DoWR,True,"{'Flood': 0, 'Embankment': 2, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 2, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Post-Monsoon,,Preparedness Measures,"{'restoration': 2, 'embankment': 2, 'breach': 2}",,,TAMULPUR,False,TAMULPUR,"'TAMULPUR', 'Tamulpur'",TAMULPUR,Tamulpur,Tamulpur,Tamulpur,False,Tamulpur
2022_DoWR_28118_1,TAMULPUR/2022-23/RIDF/I,Restoration of R/B embankment of Suklai and breach closing at Bholajhar including R/S of embankment.,Restoration of R/B embankment of Suklai and breach closing at Bholajhar including R/S of embankment.,Works,Open Tender,Civil Works,No,No,NA ,08-Dec-2022 06:30 PM,NA ,180,No ,No,Online,29-Dec-2022 03:00 PM,Department of Water Resources||Chief Engineer - DoWR,Tamulpur,781367,2,"4,88,47,542",,,,,AOC,Department of Water Resources||Chief Engineer - DoWR,True,"{'Flood': 0, 'Embankment': 4, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 2, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Post-Monsoon,RIDF,Preparedness Measures,"{'restoration': 2, 'embankment': 4, 'breach': 2}",,,TAMULPUR,False,TAMULPUR,"'TAMULPUR', 'Tamulpur'",TAMULPUR,Tamulpur,Tamulpur,Tamulpur,False,Tamulpur
2023_BoTC_29506_1,DPRD/BTC/15FC/UT/Udl-129/23/8,Const of road with heavy E/F and S/G from Carramore SSB Camp to Sangrila village including 2 Nos slab culvert and 2 Nos HPC under 15th Finance Commission for the year 2022-23,DPRD/BTC/15thFC/UT/Udl-129/2023/08,Works,Open Tender,Civil Works,No,No,NA ,23-Feb-2023 11:30 AM,NA ,180,No ,No,Online,23-Mar-2023 02:30 PM,Bodoland Territorial Council||Panchayat and Rural Development-BTC,Udalguri,784509,2,"45,54,902",Aikon Daimari,,Not Admitted-Fee/PreQual/Technical,,Financial Evaluation,Bodoland Territorial Council||Panchayat and Rural Development-BTC,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 1, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,,Preparedness Measures,"{'culvert': 1, 'road': 1}",,,UDALGURI,True,UDALGURI,,,,,Udalguri,True,Udalguri
2022_DoWR_28105_1,UDALGURI/2022-23/RIDF/I,Restoration works at Jalimukh bundh (Khalengduar) of Nonoi river including breach closing works.,Restoration works at Jalimukh bundh (Khalengduar) of Nonoi river including breach closing works.,Works,Open Tender,Civil Works,No,No,NA ,08-Dec-2022 06:00 PM,NA ,180,No ,No,Online,29-Dec-2022 03:00 PM,Department of Water Resources||Chief Engineer - DoWR,Udalguri,784509,2,"16,93,52,330",D KUMAR AND COMPANY,152417097,Accepted-AOC,30-Mar-2023,AOC,Department of Water Resources||Chief Engineer - DoWR,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 2, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Post-Monsoon,RIDF,Preparedness Measures,"{'restoration': 2, 'breach': 2, 'bundh': 2}",,,UDALGURI,False,UDALGURI,'Udalguri',ODALGURI,Udalguri,Udalguri,Udalguri,True,Udalguri
2023_BoTC_29530_1,DPRD/BTC/15FC/UT/Udl-131/23/8,Imp of road with heavy E/F and S/G from Jabri Basti to Jordiha village including 2 Nos slab culvert under 15th Finance Commission for the year 2022-23,DPRD/BTC/15FC/UT/Udl-131/2023/8,Works,Open Tender,Civil Works,No,No,NA ,24-Feb-2023 11:00 AM,NA ,180,No ,No,Online,18-Mar-2023 02:30 PM,Bodoland Territorial Council||Panchayat and Rural Development-BTC,Udalguri,784509,2,"34,65,686",Aikon Daimari,,Not Admitted-Fee/PreQual/Technical,,Financial Evaluation,Bodoland Territorial Council||Panchayat and Rural Development-BTC,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 1, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,,Preparedness Measures,"{'culvert': 1, 'road': 1}",,,UDALGURI,True,UDALGURI,,,,,Udalguri,True,Udalguri
2023_BoTC_29558_1,DPRD/BTC/15FC/UT/Udl-132/23/8,Imp of road with heavy E/F and S/G at Barman Basti near Tila Garo Basti including 2 Nos slab culvert under 15th Finance Commission for the year 2022-23.,DPRD/BTC/15thFC/UT/Udl-132/2023/08,Works,Open Tender,Civil Works,No,No,NA ,27-Feb-2023 10:30 AM,NA ,180,No ,No,Online,21-Mar-2023 02:30 PM,Bodoland Territorial Council||Panchayat and Rural Development-BTC,Udalguri,784509,2,"43,56,863",Aikon Daimari,,Not Admitted-Fee/PreQual/Technical,,Financial Evaluation,Bodoland Territorial Council||Panchayat and Rural Development-BTC,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 1, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,,Preparedness Measures,"{'culvert': 1, 'road': 1}",,,UDALGURI,True,UDALGURI,,,,,Udalguri,True,Udalguri
2022_PWD_27897_43,CE/DEV/TB/235/2022-23/01,MMPPNA_22_23_43 Construction of road from (i) Jamuguri Eand D Bund to Saigharia via Dahgharia No-1 from Ch0.00m to 3900.00m (Length 3.90km) (ii) Laholial Tiniali to Mornoi Thengal from Ch 0.00m to 1300.00m (Length1.30km) including routine maintenan,MMPPNA_22_23_43 Construction of road from (i) Jamuguri Eand D Bund to Saigharia via Dahgharia No-1 from Ch0.00m to 3900.00m (Length 3.90km) (ii) Laholial Tiniali to Mornoi Thengal from Ch 0.00m to 1300.00m (Length1.30km) including routine maintenan,Works,Open Tender,Civil Works,No,No,NA ,01-Dec-2022 11:00 AM,14-Dec-2022 12:00 PM ,180,No ,No,Online,23-Dec-2022 02:30 PM,Public Works Roads Department,Bihpuria,781003,2,"3,66,72,000",,,,,Cancelled,Public Works Roads Department,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 2, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Post-Monsoon,,Preparedness Measures,"{'bund': 2, 'road': 2}",,,LAKHIMPUR,False,LAKHIMPUR,"'JAMUGURI', 'Jamuguri', 'NO', 'Laholial', 'MORNOI'",GHILAMARA,Subansiri (Pt-I),Subansiri (Pt-I),Bihpuria,False,Bihpuria
2023_DoWR_30202_1,NL/MR/JOYHING/2022-23/1,MR to Joyhing L/B embankment along with protection measures for the year 2022-23.,MR to Joyhing L/B embankment along with protection measures for the year 2022-23.,Works,Open Tender,Civil Works,No,No,NA ,29-Mar-2023 06:00 PM,NA ,180,No ,No,Online,10-Apr-2023 03:00 PM,Department of Water Resources||Chief Engineer - DoWR,North Lakhimpur,787001,2,"1,49,99,970",LALBABU MOHOTO,13499973,Rejected-AOC,26-Apr-2023,AOC,Department of Water Resources||Chief Engineer - DoWR,True,"{'Flood': 0, 'Embankment': 2, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,,Preparedness Measures,"{'protection': 2, 'embankment': 2}",LAKHIMPUR,,LAKHIMPUR,False,LAKHIMPUR,,,,,North Lakhimpur,True,North Lakhimpur
2022_DoWR_28102_1,DIBRUGARH/2022-23/RIDF/IV,Restoration of flood damages from Nagaghuli to Philonoguri of Oakland dyke including construction of retirement. PACKAGE 3,Restoration of flood damages from Nagaghuli to Philonoguri of Oakland dyke including construction of retirement.,Works,Open Tender,Civil Works,No,No,NA ,08-Dec-2022 06:00 PM,NA ,180,No ,No,Online,29-Dec-2022 03:00 PM,Department of Water Resources||Chief Engineer - DoWR,DIBRUGARH,786001,2,"14,32,41,506",RANJAN DUTTA,128917356,Rejected-AOC,28-Mar-2023,AOC,Department of Water Resources||Chief Engineer - DoWR,True,"{'Flood': 2, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 2, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Post-Monsoon,RIDF,Immediate Measures,{'package': 1},DIBRUGARH,,DIBRUGARH,False,DIBRUGARH,,,,,,False,
2023_PWBNH_29988_1,SE(B)/DIB/CS-17/22-23/318-A,Construction of National Emergency Life Support (NELS) Training Centre at Assam Medical College and Hospital Dibrugarh,Construction of National Emergency Life Support (NELS) Training Centre at Assam Medical College and Hospital Dibrugarh,Works,Open Tender,Civil Works - Building,No,No,NA ,21-Mar-2023 11:00 AM,22-Mar-2023 11:00 AM ,180,No ,No,Online,29-Mar-2023 03:00 PM,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||SE-Jorhat Circle - PWBNH||EE-Dibrugarh Building Division - PWBNH,Assam Medical College and Hospital Dibrugarh,786002,2,"1,07,82,319",O.P.GARODIA,10950821,Rejected-AOC,25-Apr-2023,AOC,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||SE-Jorhat Circle - PWBNH||EE-Dibrugarh Building Division - PWBNH,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 2, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,,Others,,,DIBRUGARH,DIBRUGARH,False,DIBRUGARH,,,,,,False,
2022_PWD_27897_207,CE/DEV/TB/235/2022-23/01,"MMPPNA_22_23_207 Construction of road from (i) Arimara to Padigaon from Ch. 0.00 m to 1389.00m, (ii) R.C.C. Box Culvert with Approach on Oiramghat PWD Road to Jumpani 3m x 3m Triple Cell-2 Nos. (Uriamghat Nepali to Kemi), (iii) NH-515 at Adi Leku","MMPPNA_22_23_207 Construction of road from (i) Arimara to Padigaon from Ch. 0.00 m to 1389.00m, (ii) R.C.C. Box Culvert with Approach on Oiramghat PWD Road to Jumpani 3m x 3m Triple Cell-2 Nos. (Uriamghat Nepali to Kemi), (iii) NH-515 at Adi Leku",Works,Open Tender,Civil Works,No,No,NA ,03-Dec-2022 02:55 PM,14-Dec-2022 12:00 PM ,180,No ,No,Online,23-Dec-2022 02:30 PM,Public Works Roads Department,Jonai,781003,2,"3,51,52,000",,,,,Cancelled,Public Works Roads Department,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 2, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Post-Monsoon,,Preparedness Measures,"{'culvert': 2, 'box': 2, 'road': 4}",,,DHEMAJI,False,DHEMAJI,'Kemi',MURKONGSELEK,Jonai,Jonai,Jonai,False,Jonai
