Unnamed: 0,revenue_ci,district_3,object_id,district_1,revenue_cr,HQ,area,are_new,count,count_nonzero,inundation_pct,intensity_mean,intensity_mean_nonzero,intensity_sum,month
12,Bilasipara (Pt),DHUBRI,113,Dhubri,Bilasipara (Pt),,294886928.3,295,904083,0,0.0,0.0,--,0.0,2023_08
13,Chapar (Pt),DHUBRI,114,Dhubri,Chapar (Pt),,195049812.7,195,597994,59519,0.0995310989742372,0.0899641133523078,1.0,53798.0,2023_08
14,Lakhipur,GOALPARA,115,Goalpara,Lakhipur,,486513089.8,487,1489173,23186,0.0155697155401017,0.0060134047555253,1.0,8955.0,2023_08
15,Balijana,GOALPARA,116,Goalpara,Balijana,,541158544.1,541,1656818,49763,0.0300352845031862,0.0119319080309364,1.0,19769.0,2023_08
16,Matia,GOALPARA,117,Goalpara,Matia,,477602971.1,478,1461891,195616,0.1338102498749906,0.0647127590223894,1.0,94603.0,2023_08
17,Dudhnai,GOALPARA,118,Goalpara,Dudhnoi,,196278296.1,196,600346,10829,0.018037931459525,3.3314122189537367e-06,1.0,2.0,2023_08
18,Rangjuli,GOALPARA,119,Goalpara,Rangjuli,,277190398.1,277,847982,97591,0.1150861692818951,0.0474326105978664,1.0,40222.0,2023_08
19,Kalgachia,BARPETA,120,Barpeta,Kalgachia,,232225684.6,232,712189,123393,0.1732587838340665,0.0565748698730252,1.0,40292.0,2023_08
20,Baghbor,BARPETA,121,Barpeta,Baghbor,,512830660.7,513,1571659,340752,0.2168103895310624,0.1108974656716247,1.0,174293.0,2023_08
21,Barpeta,BARPETA,122,Barpeta,Barpeta,y,315725333.4,316,968641,260850,0.2692948161393127,0.1506368200396225,1.0,145913.0,2023_08
22,Sarthebari,BARPETA,123,Barpeta,Sarthebari,,261719921.4,262,803202,264716,0.3295758725700384,0.1862594963657959,1.0,149604.0,2023_08
23,Bajali (Pt),BAJALI,124,Barpeta,Bajali (Pt),,167129509.3,167,513535,32782,0.0638359605479665,0.0170387607465898,1.0,8750.0,2023_08
24,Jalah (Pt),BAJALI,125,Barpeta,Jalah (Pt),,41272560.57,41,126893,0,0.0,0.0,--,0.0,2023_08
25,Bhuragaon,MORIGAON,126,Morigaon,Bhuragaon,,218905955.5,219,671786,0,0.0,0.0,--,0.0,2023_08
26,Laharighat,MORIGAON,127,Morigaon,Laharighat,,232534594.4,233,713924,0,0.0,0.0,--,0.0,2023_08
27,Marigaon,MORIGAON,128,Morigaon,Morigaon,y,389659479.6,390,1194170,0,0.0,0.0,--,0.0,2023_08
28,Mikirbheta,MORIGAON,129,Morigaon,Mikirbheta,,183812069.7,184,563882,0,0.0,0.0,--,0.0,2023_08
29,Kaliabor,NAGAON,130,Nagaon,Kaliabor,,580444524.8,580,1784019,252730,0.1416632894604822,0.0621843153015747,1.0,110938.0,2023_08
30,Samaguri,NAGAON,131,Nagaon,Samaguri,,342479635.6,342,1051068,30106,0.0286432466786164,0.0024213466683411,1.0,2545.0,2023_08
31,Rupahi,NAGAON,132,Nagaon,Rupahi,,305559066.5,306,938580,81333,0.0866553730102921,0.0580312812972788,1.0,54467.0,2023_08
32,Dhing,NAGAON,133,Nagaon,Dhing,,247888462.7,248,761196,0,0.0,0.0,--,0.0,2023_08
33,Nagaon,NAGAON,134,Nagaon,Nagaon,y,372041429.1,372,1141119,324,0.000283931824814,4.381663963180001e-06,1.0,5.0,2023_08
34,Raha,NAGAON,135,Nagaon,Raha,,340889151.3,341,1044686,0,0.0,0.0,--,0.0,2023_08
35,Kampur,NAGAON,136,Nagaon,Kampur,,375122906.9,375,1148669,0,0.0,0.0,--,0.0,2023_08
36,Dhekiajuli (Pt),SONITPUR,137,Sonitpur,Dhekiajuli (Pt),,1231160620.0,1231,3789862,7574,0.0019984896547684,0.0007337998059032,1.0,2781.0,2023_08
37,Chariduar,SONITPUR,138,Sonitpur,Chariduar,,999613694.8,1000,3080711,119924,0.0389273774787703,0.0165159925744414,1.0,50881.0,2023_08
38,Tezpur,SONITPUR,139,Sonitpur,Tezpur,y,546146490.7,546,1679576,196292,0.1168699719453004,0.0917398200498221,1.0,154084.0,2023_08
39,Na-Duar,SONITPUR,140,Sonitpur,Naduar,,668195595.7,668,2057187,210958,0.1025468272937754,0.0789456670686719,1.0,162406.0,2023_08
40,Narayanpur,LAKHIMPUR,141,Lakhimpur,Narayanpur,,380387815.9,380,1173264,179005,0.1525700950510712,0.1061730352248087,1.0,124569.0,2023_08
41,Bihpuria,LAKHIMPUR,142,Lakhimpur,Bihpuria,,406987947.4,407,1256394,369114,0.2937884135072278,0.1414110541756805,1.0,177668.0,2023_08
42,Naobaicha,LAKHIMPUR,143,Lakhimpur,Nowboicha,,329777873.3,330,1019191,176875,0.1735445073592682,0.0675172759571071,1.0,68813.0,2023_08
43,Kadam,LAKHIMPUR,144,Lakhimpur,Kadam,,523299066.2,523,1619770,37587,0.0232051464096754,0.0048778530285163,1.0,7901.0,2023_08
44,North Lakhimpur,LAKHIMPUR,145,Lakhimpur,North Lakhimpur,y,615562945.6,616,1901839,630071,0.3312956564672404,0.2138814063651024,1.0,406768.0,2023_08
45,Dhakuakhana (Pt-I),LAKHIMPUR,146,Lakhimpur,Dhakuakhana (Pt-I),,462433414.6,462,1429701,156572,0.1095138074324631,0.0303881720723423,1.0,43446.0,2023_08
46,Subansiri (Pt-I),LAKHIMPUR,147,Lakhimpur,Subansiri (Pt-I),,279641275.4,280,864474,113395,0.1311722504089192,0.0985142410298054,1.0,85163.0,2023_08
47,Dhakuakhana (Pt-II),DHEMAJI,148,Dhemaji,Dhakuakhana (Pt-II),,8932180.563,9,27644,0,0.0,0.0,--,0.0,2023_08
48,Subansiri (Pt-II),DHEMAJI,149,Dhemaji,Subansiri (Pt-II),,155210841.0,155,481293,0,0.0,0.0,--,0.0,2023_08
49,Dhemaji,DHEMAJI,150,Dhemaji,Dhemaji,y,396211702.6,396,1227455,85,6.924897450415697e-05,0.0,--,0.0,2023_08
50,Sissibargaon,DHEMAJI,151,Dhemaji,Sissiborgaon,,745985547.0,746,2312800,29399,0.0127114320304392,0.0,--,0.0,2023_08
51,Jonai,DHEMAJI,152,Dhemaji,Jonai,,852661889.7,853,2648373,0,0.0,0.0,--,0.0,2023_08
52,Gogamukh,DHEMAJI,153,Dhemaji,Gogamukh,,323763379.2,324,1002816,0,0.0,0.0,--,0.0,2023_08
53,Sadiya,TINSUKIA,154,Tinsukia,Sadiya,,851463185.0,851,2647306,0,0.0,0.0,--,0.0,2023_08
54,Doom Dooma,TINSUKIA,155,Tinsukia,Doom Dooma,,936656924.2,937,2906221,0,0.0,0.0,--,0.0,2023_08
55,Tinsukia,TINSUKIA,156,Tinsukia,Tinsukia,y,890346165.2,890,2759306,0,0.0,0.0,--,0.0,2023_08
56,Margherita,TINSUKIA,157,Tinsukia,Margherita,,1132319376.0,1132,3505523,0,0.0,0.0,--,0.0,2023_08
57,Dibrugarh West,DIBRUGARH,158,Dibrugarh,Dibrugarh West,,723055766.0,723,2237843,241353,0.1078507294747665,0.0469943601941691,1.0,105166.0,2023_08
58,Dibrugarh East,DIBRUGARH,159,Dibrugarh,Dibrugarh East,,392607310.5,393,1216530,9002,0.0073997353127337,0.0010924514808512,1.0,1329.0,2023_08
59,Chabua,DIBRUGARH,160,Dibrugarh,Chabua,,658137348.7,658,2040855,0,0.0,0.0,--,0.0,2023_08
60,Tengakhat,DIBRUGARH,161,Dibrugarh,Tengakhat,,355331353.1,355,1099816,5228,0.0047535224073845,0.0007473977465321,1.0,822.0,2023_08
61,Moran,DIBRUGARH,162,Dibrugarh,Moran,,394752534.0,395,1220566,142473,0.116726993870057,0.0438321237851947,1.0,53500.0,2023_08
62,Tingkhong,DIBRUGARH,163,Dibrugarh,Tingkhong,,391326093.4,391,1209702,4400,0.0036372594242218,0.0014491172206047,1.0,1753.0,2023_08
63,Naharkatiya,DIBRUGARH,164,Dibrugarh,Naharkatia,,464307367.8,464,1435665,0,0.0,0.0,--,0.0,2023_08
64,Dimow,SIVSAGAR,165,SIVSAGAR,Demow,,478427786.7,478,1477771,534294,0.3615539890822055,0.2344253608982718,1.0,346427.0,2023_08
65,Sibsagar,SIVSAGAR,166,SIVSAGAR,Sivsagar,y,388026773.7,388,1197181,431251,0.3602220549774846,0.1929683147326928,1.0,231018.0,2023_08
66,Amguri,SIVSAGAR,167,SIVSAGAR,Amguri,,314868728.7,315,970193,65694,0.0677123005422632,0.0356496078615285,1.0,34587.0,2023_08
67,Nazira,SIVSAGAR,168,SIVSAGAR,Nazira,,386224425.1,386,1190217,18862,0.0158475303243022,0.0029330785898705,1.0,3491.0,2023_08
68,Teok,JORHAT,169,Jorhat,Teok,,449551926.2,450,1384680,212583,0.1535250021665655,0.0625292486350636,1.0,86583.0,2023_08
69,Titabor,JORHAT,170,Jorhat,Titabor,,419204313.3,419,1288418,0,0.0,0.0,--,0.0,2023_08
70,Mariani,JORHAT,171,Jorhat,Mariani,,436514584.8,437,1342595,0,0.0,0.0,--,0.0,2023_08
71,Bokakhat,GOLAGHAT,172,Golaghat,Bokakhat,,850138736.1,850,2615665,603077,0.2305635469373945,0.1233640393551926,1.0,322679.0,2023_08
72,Khumtai,GOLAGHAT,173,Golaghat,Khumtai,,473079404.2,473,1456525,423744,0.2909280650864214,0.120022656665694,1.0,174816.0,2023_08
73,Dergaon,GOLAGHAT,174,Golaghat,Dergaon,,322577977.5,323,992574,146789,0.1478872104246131,0.0588087135064992,1.0,58372.0,2023_08
74,Golaghat,GOLAGHAT,175,Golaghat,Golaghat,y,658333420.5,658,2021313,0,0.0,0.0,--,0.0,2023_08
75,Morangi,GOLAGHAT,176,Golaghat,Morangi,,318699785.4,319,979064,0,0.0,0.0,--,0.0,2023_08
76,Sarupathar,GOLAGHAT,177,Golaghat,Sarupathar,,900371843.1,900,2756735,0,0.0,0.0,--,0.0,2023_08
77,Diphu,K.ANGLONG,178,Karbi Anglong,Diphu,y,2467568183.0,2468,7540478,0,0.0,0.0,--,0.0,2023_08
78,Silonijan,K.ANGLONG,179,K.ANGLONG,Silonijan,,1566331644.0,1566,4807024,2833,0.0005893459237981,0.0,--,0.0,2023_08
79,Umrangso,DIMA HASAO,180,Dima Hasao,Umrangso,,1459647329.0,1460,4448895,0,0.0,0.0,--,0.0,2023_08
80,Haflong,DIMA HASAO,181,Dima Hasao,Haflong,y,1023944193.0,1024,3111494,0,0.0,0.0,--,0.0,2023_08
81,Mahur,DIMA HASAO,182,Dima Hasao,Mahur,,568176425.1,568,1725810,0,0.0,0.0,--,0.0,2023_08
82,Maibong,DIMA HASAO,183,Dima Hasao,Maibong,,1831786745.0,1832,5577798,0,0.0,0.0,--,0.0,2023_08
83,Katigora,CACHAR,184,Cachar,Katigorah,,744022581.1,744,2257735,0,0.0,0.0,--,0.0,2023_08
84,Silchar,CACHAR,185,Cachar,Silchar,y,837931796.0,838,2539066,0,0.0,0.0,--,0.0,2023_08
85,Udarbond,CACHAR,186,Cachar,Udharbond,,447088875.6,447,1356383,0,0.0,0.0,--,0.0,2023_08
86,Sonai,CACHAR,187,Cachar,Sonai,,999733880.6,1000,3023351,0,0.0,0.0,--,0.0,2023_08
87,Lakhipur,CACHAR,188,Cachar,Lakhipur,,754436388.7,754,2286826,0,0.0,0.0,--,0.0,2023_08
88,Karimganj,KARIMGANJ,189,Karimganj,Karimganj,y,178166572.6,178,539974,0,0.0,0.0,--,0.0,2023_08
89,Badarpur,KARIMGANJ,190,Karimganj,Badarpur,,134391085.3,134,407246,0,0.0,0.0,--,0.0,2023_08
90,Nilambazar,KARIMGANJ,191,Karimganj,Nilambazar,,280417099.0,280,849158,0,0.0,0.0,--,0.0,2023_08
91,Patharkandi,KARIMGANJ,192,Karimganj,Patherkandi,,672170922.1,672,2031059,0,0.0,0.0,--,0.0,2023_08
92,"Ramkrishna
Nagar",KARIMGANJ,193,Karimganj,RK Nagar,,575000985.9,575,1737889,0,0.0,0.0,--,0.0,2023_08
93,Algapur,HAILAKANDI,194,Hailakandi,Algapur,,156280173.0,156,473422,0,0.0,0.0,--,0.0,2023_08
94,Hailakandi,HAILAKANDI,195,Hailakandi,Hailakandi,y,160989094.7,161,487261,0,0.0,0.0,--,0.0,2023_08
95,Lala,HAILAKANDI,196,Hailakandi,Lala,,270081600.3,270,816812,0,0.0,0.0,--,0.0,2023_08
96,Katlichara,HAILAKANDI,197,Hailakandi,Katlicherra,,741771269.3,742,2239704,0,0.0,0.0,--,0.0,2023_08
97,"Bongaigaon
(Pt)",BONGAIGAON,198,Bongaigaon,"Bongaigaon
(Pt)",y,189396060.5,189,581448,2361,0.0040605522763858,0.0,--,0.0,2023_08
98,Boitamari,BONGAIGAON,199,Bongaigaon,Boitamari,,297089853.0,297,910983,56049,0.061525846256187,0.022893950820158,1.0,20856.0,2023_08
99,Srijangram,BONGAIGAON,200,Bongaigaon,Srijangram,,347583760.8,348,1066439,124997,0.1172097044462927,0.0530644509437483,1.0,56590.0,2023_08
100,Sidli (Pt-II),BONGAIGAON,201,Bongaigaon,Sidli (Pt-II),,85041947.25,85,261111,0,0.0,0.0,--,0.0,2023_08
101,Manikpur,BONGAIGAON,202,Bongaigaon,Manikpur,,169010249.7,169,519038,0,0.0,0.0,--,0.0,2023_08
102,Kokrajhar (Pt),CHIRANG,203,Chirang,Kokrajhar (Pt),,12538462.77,13,38513,0,0.0,0.0,--,0.0,2023_08
103,Barnagar (Pt),CHIRANG,204,Chirang,Barnagar (Pt),,34321102.47,34,105549,0,0.0,0.0,--,0.0,2023_08
104,Bengtal,CHIRANG,205,Chirang,Bengtal,,715955682.4,716,2204046,0,0.0,0.0,--,0.0,2023_08
105,Sidli (Pt),CHIRANG,206,Chirang,Sidli (Pt),,228893704.6,229,703342,0,0.0,0.0,--,0.0,2023_08
106,Bijni (Pt),CHIRANG,207,Chirang,Bijni (Pt),,934195919.7,934,2873448,0,0.0,0.0,--,0.0,2023_08
107,"Rangia
(Pt)",KAMRUP,208,Kamrup,"Rangia
(Pt)",,186407362.6,186,572328,17115,0.0299041808193902,0.0044292783159307,1.0,2535.0,2023_08
108,Koya,KAMRUP,209,Kamrup,Kayan,,53612722.14,54,164517,12220,0.0742780381358765,0.0345374642134247,1.0,5682.0,2023_08
109,Kamalpur,KAMRUP,210,Kamrup,Kamalpur,,250170012.1,250,767470,39918,0.0520124565129581,0.0263502156436082,1.0,20223.0,2023_08
110,Hajo,KAMRUP,211,Kamrup,Hajo,,412841145.7,413,1265450,160305,0.1266782567466118,0.100660634556877,1.0,127381.0,2023_08
111,Chhaygaon,KAMRUP,212,Kamrup,Chhaygaon,,470741379.3,471,1439537,1452,0.0010086576447843,0.0009169614952585,1.0,1320.0,2023_08
112,Goroimari,KAMRUP,213,Kamrup,Goroimari,,176568213.2,177,540668,55635,0.1029004860653857,0.0504283589929494,1.0,27265.0,2023_08
113,Chamaria,KAMRUP,214,Kamrup,Chamaria,,140144616.8,140,429107,119118,0.2775950986583765,0.1890484191588578,1.0,81122.0,2023_08
114,Nagarbera,KAMRUP,215,Kamrup,Nagarbera,,114577593.0,115,350808,147491,0.4204322592415224,0.2041002485690178,1.0,71600.0,2023_08
115,Boko,KAMRUP,216,Kamrup,Boko,,514044709.4,514,1571343,24012,0.0152811957669331,0.0002564685113307,1.0,403.0,2023_08
116,"North
Guwahati",KAMRUP,217,Kamrup,"North
Guwahati",,90721866.31,91,278112,9507,0.0341840697273041,0.0151989126682775,1.0,4227.0,2023_08
117,Jalah (Pt),KAMRUP,218,Kamrup,Jalah (Pt),,55787602.64,56,171310,0,0.0,0.0,--,0.0,2023_08
118,Guwahati,KAMRUP METRO,219,KAMRUP METRO,Guwahati,y,101319635.1,101,310349,761,0.0024520781442827,0.0005864365601306,1.0,182.0,2023_08
119,Sonapur,KAMRUP METRO,220,KAMRUP METRO,Sonapur,,493242088.4,493,1510383,202,0.0001337409120732,0.0,--,0.0,2023_08
120,Chandrapur,KAMRUP METRO,221,KAMRUP METRO,Chandrapur,,124600101.5,125,381805,5660,0.0148243213158549,0.0015583871347939,1.0,595.0,2023_08
121,"Tihu
(Pt)",NALBARI,222,Nalbari,"Tihu
(Pt)",,94935581.15,95,291600,19039,0.0652914951989026,0.0253052126200274,1.0,7379.0,2023_08
122,"Pachim
Nalbari",NALBARI,223,Nalbari,Pachim Nalbari,,148606921.2,149,456115,53196,0.1166284818521644,0.0523223309910877,1.0,23865.0,2023_08
123,Barkhetri,NALBARI,224,Nalbari,Barkhetri,,370577388.2,371,1136051,195998,0.1725257052720344,0.1217022827320252,1.0,138260.0,2023_08
124,Barbhag,NALBARI,225,Nalbari,Barbhag,,82281261.7,82,252490,23417,0.0927442670996871,0.0602835755871519,1.0,15221.0,2023_08
125,Nalbari,NALBARI,226,Nalbari,Nalbari,y,128136913.3,128,393418,13924,0.0353923816398843,0.0110645674575133,1.0,4353.0,2023_08
126,Banekuchi,NALBARI,227,Nalbari,Banekuchi,,61110319.4,61,187696,2209,0.0117690307731651,0.0048056431676753,1.0,902.0,2023_08
127,Ghograpar (Pt),NALBARI,228,Nalbari,Ghograpar (Pt),,131160984.6,131,402950,5144,0.0127658518426603,0.0079811390991438,1.0,3216.0,2023_08
128,Baganpara (Pt),BAKSA,260,Baksa,Baganpara (Pt),,211742690.1,212,651457,0,0.0,0.0,--,0.0,2023_08
129,Baganpara (Pt),NALBARI,230,Nalbari,Baganpara (Pt),,18943498.07,19,58188,0,0.0,0.0,--,0.0,2023_08
130,Barnagar (Pt),BAKSA,231,Baksa,Barnagar (Pt),,460073385.7,460,1415623,21872,0.0154504412544865,0.0,--,0.0,2023_08
131,Ghograpar (Pt),BAKSA,232,Baksa,Ghograpar (Pt),,35444716.72,35,108915,1145,0.0105127851994674,0.0,--,0.0,2023_08
132,Jalah (Pt),BAKSA,233,Baksa,Jalah (Pt),,291646466.4,292,897740,0,0.0,0.0,--,0.0,2023_08
133,Barama,BAKSA,234,Baksa,Barama,,95546762.3,96,293699,0,0.0,0.0,--,0.0,2023_08
134,Rangia (Pt),TAMULPUR,235,Baksa,Rangia (Pt),,23451991.6,23,72109,0,0.0,0.0,--,0.0,2023_08
135,Pathorighat (Pt),TAMULPUR,236,Baksa,Pathorighat (Pt),,3754506.217,4,11521,0,0.0,0.0,--,0.0,2023_08
136,Khoirabari (Pt),DARRANG,237,Darrang,Khoirabari (Pt),,52738276.5,53,162032,0,0.0,0.0,--,0.0,2023_08
137,Pathorighat (Pt),DARRANG,238,Darrang,Patharighat (Pt),,176482635.2,176,542007,22814,0.0420917073026732,0.038584372526554,1.0,20913.0,2023_08
138,Sipajhar,DARRANG,239,Darrang,Sipajhar,,293007191.6,293,898724,104216,0.1159599610113894,0.0724571726136166,1.0,65119.0,2023_08
139,Dhekiajuli (Pt),UDALGURI,240,Udalguri,Dhekiajuli (Pt),,41104085.9,41,126426,0,0.0,0.0,--,0.0,2023_08
140,Khoirabari (Pt),UDALGURI,241,Udalguri,Khoirabari (Pt),,162764836.4,163,500480,0,0.0,0.0,--,0.0,2023_08
141,Pathorighat (Pt),UDALGURI,242,Udalguri,Pathorighat (Pt),,2314177.101,2,7104,0,0.0,0.0,--,0.0,2023_08
142,Mangaldoi (Pt),UDALGURI,243,Udalguri,Mangaldoi (Pt),,6293734.554,6,19330,0,0.0,0.0,--,0.0,2023_08
143,Dalgaon (Pt),UDALGURI,244,Udalguri,Dalgaon (Pt),,62698740.91,63,192850,0,0.0,0.0,--,0.0,2023_08
144,Harisinga,UDALGURI,245,Udalguri,Harisinga,,625700293.5,626,1926719,0,0.0,0.0,--,0.0,2023_08
145,Udalguri,UDALGURI,246,Udalguri,Udalguri,y,569395304.7,569,1753351,0,0.0,0.0,--,0.0,2023_08
146,Mazbat,UDALGURI,247,Udalguri,Mazbat,,325141745.3,325,1001280,0,0.0,0.0,--,0.0,2023_08
147,Mahmora,CHARAIDEO,248,Charaideo,Mahmora,,294481483.3,294,909460,49846,0.0548083478107888,0.0262364480021111,1.0,23861.0,2023_08
148,Biswanath,BISWANATH,249,Biswanath,Biswanath,y,1042300607.0,1042,3210704,248879,0.0775153984920441,0.0330304506426005,1.0,106051.0,2023_08
149,Helem,BISWANATH,250,Biswanath,Halem,,427087304.2,427,1315846,292439,0.2222440923937907,0.1567949440892019,1.0,206318.0,2023_08
150,Gohpur,BISWANATH,251,Biswanath,Gohpur,,313635939.7,314,966801,353176,0.3653037181384794,0.1409721338724308,1.0,136292.0,2023_08
151,Hojai,HOJAI,252,Hojai,Hojai,y,264542999.3,265,809397,0,0.0,0.0,--,0.0,2023_08
152,Doboka,HOJAI,253,Hojai,Doboka,,317748519.3,318,973142,0,0.0,0.0,--,0.0,2023_08
153,Lanka,HOJAI,254,Hojai,Lanka,,873440623.1,873,2670111,0,0.0,0.0,--,0.0,2023_08
154,Donka,WEST KARBI ANGLONG,255,West Karbi Anglong,Donkamokam,,3072801622.0,3073,9388887,0,0.0,0.0,--,0.0,2023_08
155,South Salmara,SOUTH SALMARA MANCACHAR,256,South Salmara Mancachar,South Salmara,,435496775.1,435,1331348,0,0.0,0.0,--,0.0,2023_08
156,Mankachar,SOUTH SALMARA MANCACHAR,257,South Salmara Mancachar,Mankachar,,248678182.6,249,758597,0,0.0,0.0,--,0.0,2023_08
157,Bajali (Pt),TAMULPUR,258,Baksa,Bajali (Pt),,17844174.95,18,54839,0,0.0,0.0,--,0.0,2023_08
158,Goreswar (Pt),TAMULPUR,259,Baksa,Goreswar (Pt),,283216711.9,283,870662,0,0.0,0.0,--,0.0,2023_08
159,Tamulpur,TAMULPUR,261,Baksa,Tamulpur,,549366262.9,549,1690686,0,0.0,0.0,--,0.0,2023_08
160,Baksa,BAKSA,262,Baksa,Baska,,295501945.5,296,909154,0,0.0,0.0,--,0.0,2023_08
161,Sarupeta (Pt),BAKSA,263,Baksa,Sarupeta (Pt),,134708247.8,135,414313,15277,0.0368730887034681,1.2068170682551596e-05,1.0,5.0,2023_08
162,Barnagar (Pt),BARPETA,264,Barpeta,Barnagar (Pt),,207191146.6,207,636582,5031,0.0079031452350207,0.0,--,0.0,2023_08
163,Sarupeta (Pt),BAJALI,265,Barpeta,Sarupeta (Pt),,261584874.2,262,803631,66707,0.0830070019698095,0.0592660064133912,1.0,47628.0,2023_08
164,Chenga,BARPETA,266,Barpeta,Chenga,,317522242.4,318,973038,261268,0.2685074991932483,0.1001040041601664,1.0,97405.0,2023_08
165,North Guwahati (Pt),KAMRUP METRO,267,KAMRUP METRO,North Guwahati (Pt),,114789346.1,115,351691,3888,0.0110551592164712,0.0036964266927501,1.0,1300.0,2023_08
166,Kalaigaon (Pt),UDALGURI,268,Udalguri,Kalaigaon (Pt),,191989620.2,192,590345,0,0.0,0.0,--,0.0,2023_08
167,Mangaldoi (Pt),DARRANG,269,Darrang,Mangaldoi (Pt),y,439678093.9,440,1349574,24994,0.0185199181371306,0.014720941571192,1.0,19867.0,2023_08
168,Dalgaon (Pt),DARRANG,270,Darrang,Dalgaon (Pt),,649172827.9,649,1995137,0,0.0,0.0,--,0.0,2023_08
169,Mayong,MORIGAON,271,Morigaon,Mayong,,486035918.5,486,1489590,0,0.0,0.0,--,0.0,2023_08
170,Palasbari,KAMRUP,272,Kamrup,Palasbari,,392624055.8,393,1201499,48422,0.0403013235966072,0.0271827109302629,1.0,32660.0,2023_08
171,Azara,KAMRUP,273,Kamrup,Azara,,423124288.2,423,1294824,23972,0.0185137130606167,0.0022026159539829,1.0,2852.0,2023_08
172,Gossaigaon (Pt),DHUBRI,274,Dhubri,Gossaigaon (Pt),,76783222.03,77,235576,0,0.0,0.0,--,0.0,2023_08
173,Jorhat West,JORHAT,276,Jorhat,Jorhat West,,363550691.9,364,1119315,95790,0.0855791265193444,0.0422767496191867,1.0,47321.0,2023_08
174,Jorhat East,JORHAT,277,Jorhat,Jorhat East,,195465666.5,195,602077,98917,0.164292939275209,0.1074048668193603,1.0,64666.0,2023_08
175,Sapekhati,CHARAIDEO,278,Charaideo,Sapekhati,,394328380.8,394,1217721,658,0.0005403536606496,8.704785414721435e-05,1.0,106.0,2023_08
176,Sonari,CHARAIDEO,279,Charaideo,Sonari,y,384542831.4,385,1186410,88477,0.074575399735336,0.011726131775693,1.0,13912.0,2023_08
177,Ujani Majuli,MAJULI,280,Majuli,Ujani Majuli,,322168126.6,322,994388,397523,0.3997664895392945,0.0685134977493694,1.0,68129.0,2023_08
178,Majuli,MAJULI,281,Majuli,Majuli,,648466675.6,648,1999806,1268839,0.6344810446613321,0.1173693848303285,1.0,234716.0,2023_08
179,Phuloni,K.ANGLONG,275,K.ANGLONG,Phuloni,,3303172433.0,3303,10128554,110022,0.0108625574785897,0.0,--,0.0,2023_08
0,Gossaigaon (Pt),KOKRAJHAR,101,Kokrajhar,Gossaigaon (Pt),,1068571780.0,1069,3284701,0,0.0,0.0,--,0.0,2021_07
1,Bhowraguri,KOKRAJHAR,102,Kokrajhar,Bhawraguri,,158892607.3,159,487665,0,0.0,0.0,--,0.0,2021_07
2,Dotoma,KOKRAJHAR,103,Kokrajhar,Dotoma,,303966231.6,304,933703,0,0.0,0.0,--,0.0,2021_07
3,Kokrajhar (Pt),KOKRAJHAR,104,Kokrajhar,Kokrajhar (Pt),y,990246710.7,990,3044510,0,0.0,0.0,--,0.0,2021_07
4,Bagribari (Pt),KOKRAJHAR,105,Kokrajhar,Bagribari (Pt),,281011470.5,281,861594,0,0.0,0.0,--,0.0,2021_07
5,Golokganj (Pt),KOKRAJHAR,106,Kokrajhar,Golokganj (Pt),,102804109.1,103,315119,0,0.0,0.0,--,0.0,2021_07
6,Dhubri (Pt),KOKRAJHAR,107,Kokrajhar,Dhubri (Pt),,124091385.6,124,380190,0,0.0,0.0,--,0.0,2021_07
7,Chapar (Pt),KOKRAJHAR,108,Kokrajhar,Chapar (Pt),,101233159.3,101,310538,0,0.0,0.0,--,0.0,2021_07
8,Bagribari (Pt),DHUBRI,109,Dhubri,Bagribari (Pt),,212860104.4,213,651860,0,0.0,0.0,--,0.0,2021_07
9,Agamoni,DHUBRI,110,Dhubri,Agamoni,,220975059.2,221,677272,0,0.0,0.0,--,0.0,2021_07
10,Golokganj (Pt),DHUBRI,111,Dhubri,Golakganj (Pt),,199162500.1,199,609942,0,0.0,0.0,--,0.0,2021_07
11,Dhubri (Pt),DHUBRI,112,Dhubri,Dhubri (Pt),y,357274694.3,357,1093208,0,0.0,0.0,--,0.0,2021_07
12,Bilasipara (Pt),DHUBRI,113,Dhubri,Bilasipara (Pt),,294886928.3,295,904083,0,0.0,0.0,--,0.0,2021_07
13,Chapar (Pt),DHUBRI,114,Dhubri,Chapar (Pt),,195049812.7,195,597994,0,0.0,0.0,--,0.0,2021_07
14,Lakhipur,GOALPARA,115,Goalpara,Lakhipur,,486513089.8,487,1489173,0,0.0,0.0,--,0.0,2021_07
15,Balijana,GOALPARA,116,Goalpara,Balijana,,541158544.1,541,1656818,0,0.0,0.0,--,0.0,2021_07
16,Matia,GOALPARA,117,Goalpara,Matia,,477602971.1,478,1461891,23095,0.0157980314537814,0.00374829587158,0.2441998306519898,5479.600000000001,2021_07
17,Dudhnai,GOALPARA,118,Goalpara,Dudhnoi,,196278296.1,196,600346,90,0.0001499135498529,1.1993083988233454e-05,0.2,7.200000000000001,2021_07
18,Rangjuli,GOALPARA,119,Goalpara,Rangjuli,,277190398.1,277,847982,28090,0.0331257031399251,0.0001658054062468,0.20615835777126104,140.6,2021_07
19,Kalgachia,BARPETA,120,Barpeta,Kalgachia,,232225684.6,232,712189,77921,0.1094105637688871,0.0032884529247152,0.19999999999999993,2341.9999999999995,2021_07
20,Baghbor,BARPETA,121,Barpeta,Baghbor,,512830660.7,513,1571659,55450,0.035281190130938,0.0024365336246603,0.20000000000000004,3829.399999999999,2021_07
